,gender,GPA,degree,decision,probability
1583,female,62.0,master,True,0.34313785560302074
617,female,70.0,phd,False,0.4405865526491626
841,male,59.0,bachelor,False,0.23116389036821822
3948,female,65.0,bachelor,False,0.19238034103756027
205,male,66.0,bachelor,False,0.3114930393475034
336,other,68.0,bachelor,True,0.21565720520324944
858,male,58.0,master,True,0.4256229144472507
3947,female,61.0,bachelor,False,0.15867713038201253
323,female,66.0,master,True,0.3975090893070118
1271,female,77.0,phd,False,0.5423533986979828
798,female,66.0,bachelor,True,0.2016127310753076
342,male,62.0,master,True,0.48344474544511407
1260,male,49.0,bachelor,False,0.143629177024432
687,female,62.0,master,False,0.34313785560302074
5,female,63.0,bachelor,True,0.17488986666496756
1988,female,66.0,phd,True,0.3840793379108966
3751,male,70.0,master,True,0.5988627960100752
4213,female,58.0,master,True,0.29259188248979434
642,male,52.0,bachelor,False,0.16653956371499962
786,female,70.0,bachelor,False,0.2418143522538268
2085,male,70.0,master,False,0.5988627960100752
2275,female,61.0,bachelor,False,0.15867713038201253
3962,female,68.0,master,False,0.42577476660183533
213,male,65.0,bachelor,True,0.2991140552123445
2204,male,49.0,bachelor,False,0.143629177024432
3079,male,65.0,master,True,0.5271906737748587
1204,male,57.0,master,False,0.41141858102833073
1629,female,64.0,phd,False,0.3568614472101799
3066,female,62.0,bachelor,False,0.16662579625131718
31,female,61.0,bachelor,True,0.15867713038201253
2735,female,66.0,master,False,0.3975090893070118
2030,male,54.0,bachelor,False,0.18338053783884645
2090,female,66.0,master,False,0.3975090893070118
3499,male,68.0,master,False,0.5705230347959608
2727,female,58.0,bachelor,False,0.1366709937501278
3798,male,61.0,bachelor,False,0.2525595965344996
547,male,70.0,bachelor,False,0.3636258268758838
1295,female,60.0,bachelor,False,0.15103892334446495
1058,male,71.0,master,False,0.6128008325519971
2833,female,58.0,bachelor,False,0.1366709937501278
1012,male,67.0,bachelor,False,0.32414739936241505
2329,male,66.0,bachelor,False,0.3114930393475034
3409,male,51.0,bachelor,False,0.158594228620695
2258,female,62.0,bachelor,False,0.16662579625131718
1893,male,67.0,bachelor,True,0.32414739936241505
2366,female,68.0,master,False,0.42577476660183533
3489,other,49.0,bachelor,False,0.08315593578862267
440,male,67.0,master,False,0.5561653745148183
29,male,65.0,bachelor,False,0.2991140552123445
3476,male,67.0,master,True,0.5561653745148183
585,male,55.0,bachelor,False,0.1922838552408753
1444,female,60.0,bachelor,False,0.15103892334446495
434,female,60.0,bachelor,False,0.15103892334446495
789,male,65.0,bachelor,False,0.2991140552123445
2989,male,62.0,bachelor,False,0.26373689285705054
902,male,71.0,master,True,0.6128008325519971
1469,female,64.0,bachelor,False,0.18347357087035226
2582,male,54.0,bachelor,False,0.18338053783884645
1380,female,70.0,master,False,0.4545340226061956
2242,female,64.0,bachelor,False,0.18347357087035226
1825,female,65.0,master,False,0.3836163632063194
2029,male,65.0,master,True,0.5271906737748587
2266,male,66.0,master,False,0.5417132890755626
1283,female,60.0,bachelor,False,0.15103892334446495
2464,male,48.0,bachelor,False,0.1365977225212692
646,female,58.0,bachelor,False,0.1366709937501278
1466,female,67.0,bachelor,True,0.21117233581533543
1099,male,54.0,master,True,0.3697663134695441
2398,male,57.0,bachelor,False,0.2110688883057497
1176,female,73.0,master,False,0.4981869253070263
308,female,57.0,bachelor,False,0.12992849918757493
3971,male,55.0,master,False,0.3834695058793903
1332,other,72.0,master,False,0.4756995102172357
3862,male,62.0,master,False,0.48344474544511407
1641,male,55.0,master,True,0.3834695058793903
688,male,66.0,master,False,0.5417132890755626
2339,female,62.0,master,False,0.34313785560302074
2432,female,55.0,bachelor,False,0.11729130072523872
967,male,64.0,master,False,0.5126218986564948
1223,female,72.0,phd,False,0.46952822223413937
3064,male,55.0,phd,False,0.3702226127377376
3157,male,70.0,bachelor,False,0.3636258268758838
3814,female,63.0,bachelor,False,0.17488986666496756
291,female,65.0,master,True,0.3836163632063194
3324,male,62.0,bachelor,False,0.26373689285705054
2693,female,70.0,master,False,0.4545340226061956
1399,female,58.0,bachelor,False,0.1366709937501278
3757,female,62.0,bachelor,False,0.16662579625131718
4102,female,68.0,master,True,0.42577476660183533
2219,male,71.0,master,False,0.6128008325519971
1280,male,56.0,bachelor,False,0.20151277024365785
1159,male,54.0,master,True,0.3697663134695441
4019,male,70.0,master,True,0.5988627960100752
3094,male,55.0,master,False,0.3834695058793903
361,female,57.0,bachelor,False,0.12992849918757493
480,female,67.0,bachelor,False,0.21117233581533543
2559,male,57.0,bachelor,False,0.2110688883057497
173,female,61.0,bachelor,False,0.15867713038201253
3765,female,59.0,bachelor,False,0.14370559217339154
3760,female,68.0,bachelor,True,0.2210597116141798
3368,other,72.0,master,True,0.4756995102172357
588,male,54.0,bachelor,False,0.18338053783884645
2449,female,73.0,master,False,0.4981869253070263
1784,female,68.0,bachelor,False,0.2210597116141798
2600,male,67.0,bachelor,False,0.32414739936241505
1243,female,63.0,bachelor,False,0.17488986666496756
2480,female,62.0,master,False,0.34313785560302074
2438,male,63.0,bachelor,False,0.2752267047540975
334,female,67.0,master,False,0.41156899671580177
3508,male,63.0,bachelor,False,0.2752267047540975
1572,female,69.0,bachelor,False,0.2312742995216475
766,female,63.0,bachelor,False,0.17488986666496756
2636,male,53.0,master,False,0.35626983351405667
2734,male,61.0,bachelor,False,0.2525595965344996
1396,female,69.0,master,False,0.4401041344132044
1599,female,70.0,master,True,0.4545340226061956
2318,other,67.0,phd,True,0.3904189006144133
3889,female,73.0,master,True,0.4981869253070263
1191,female,69.0,master,True,0.4401041344132044
918,female,73.0,phd,True,0.48408873152910703
2815,male,62.0,master,False,0.48344474544511407
1440,male,72.0,master,True,0.6265565743473186
2654,male,57.0,master,False,0.41141858102833073
1953,male,70.0,bachelor,False,0.3636258268758838
1920,male,60.0,bachelor,True,0.24170049340717065
1065,female,60.0,bachelor,False,0.15103892334446495
1518,male,68.0,master,True,0.5705230347959608
669,female,64.0,master,True,0.36991107157018926
3251,female,58.0,bachelor,False,0.1366709937501278
4051,male,56.2,master,False,0.4001592649221244
3112,female,62.0,bachelor,False,0.16662579625131718
2951,male,71.0,master,False,0.6128008325519971
3210,female,64.0,bachelor,False,0.18347357087035226
328,male,57.0,bachelor,False,0.2110688883057497
3533,female,61.0,bachelor,False,0.15867713038201253
3743,male,55.0,phd,False,0.3702226127377376
1200,male,70.0,master,False,0.5988627960100752
2216,male,54.0,master,True,0.3697663134695441
44,female,67.0,bachelor,False,0.21117233581533543
211,female,58.0,bachelor,True,0.1366709937501278
103,male,69.0,master,False,0.584763004775399
2511,male,63.0,bachelor,False,0.2752267047540975
3102,male,53.0,bachelor,False,0.17480025435647908
2497,male,59.0,master,True,0.43995108723030435
2528,male,62.0,phd,True,0.4693735207239472
952,male,70.0,phd,True,0.585238245837283
749,male,58.0,master,True,0.4256229144472507
1841,male,55.0,master,True,0.3834695058793903
995,male,54.0,bachelor,False,0.18338053783884645
3233,male,54.0,bachelor,False,0.18338053783884645
3298,other,59.0,master,False,0.2981523586415869
492,male,69.0,master,False,0.584763004775399
3303,female,64.0,master,False,0.36991107157018926
1514,female,63.0,bachelor,False,0.17488986666496756
3525,female,69.0,bachelor,False,0.2312742995216475
699,female,64.0,bachelor,False,0.18347357087035226
3455,male,75.0,master,True,0.6665423672593073
3054,male,62.0,master,False,0.48344474544511407
363,female,74.0,master,False,0.5127770796577154
4195,male,72.0,master,True,0.6265565743473186
1303,male,60.0,master,True,0.45438002974539377
778,male,60.0,master,True,0.45438002974539377
1231,male,55.0,bachelor,True,0.1922838552408753
4211,male,72.0,master,True,0.6265565743473186
185,female,65.0,bachelor,False,0.19238034103756027
283,male,63.0,master,True,0.498031646353057
974,female,53.0,master,False,0.2360086701888546
134,female,58.0,bachelor,False,0.1366709937501278
3914,male,52.0,bachelor,False,0.16653956371499962
2165,male,58.0,bachelor,False,0.22095277724397458
3732,male,69.0,bachelor,False,0.3502289240867117
69,female,71.0,phd,False,0.4550194036398693
672,female,59.0,bachelor,False,0.14370559217339154
1345,male,64.0,bachelor,False,0.28702193945540727
4104,male,65.0,master,True,0.5271906737748587
2644,female,71.0,phd,True,0.4550194036398693
650,female,62.0,master,True,0.34313785560302074
3789,male,56.0,master,False,0.39736034213948024
712,male,53.0,master,False,0.35626983351405667
2707,male,53.0,bachelor,False,0.17480025435647908
3553,female,63.0,bachelor,False,0.17488986666496756
4185,female,78.0,master,True,0.5706752201376799
886,male,67.0,bachelor,False,0.32414739936241505
1406,female,51.0,master,True,0.21561062076036913
1903,male,54.0,bachelor,True,0.18338053783884645
1266,male,58.0,master,True,0.4256229144472507
414,female,62.0,master,False,0.34313785560302074
3207,male,65.0,bachelor,True,0.2991140552123445
2138,female,69.0,master,False,0.4401041344132044
772,male,63.0,bachelor,False,0.2752267047540975
2153,female,50.0,bachelor,False,0.09028224700671397
2656,male,62.0,master,False,0.48344474544511407
779,male,49.0,bachelor,False,0.143629177024432
3386,male,63.0,bachelor,False,0.2752267047540975
1614,female,56.0,bachelor,False,0.12347106500818353
2781,male,66.0,phd,False,0.5276785849010576
2586,male,59.0,master,True,0.43995108723030435
3438,male,52.0,bachelor,False,0.16653956371499962
1637,male,69.0,master,True,0.584763004775399
3160,male,59.0,master,False,0.43995108723030435
3975,female,66.0,phd,True,0.3840793379108966
2672,male,64.0,master,True,0.5126218986564948
3668,male,61.0,phd,False,0.45486538346537797
4037,female,65.6,master,True,0.39193077785528446
486,female,70.0,master,False,0.4545340226061956
2096,male,52.0,master,True,0.34299787129889264
57,male,52.0,master,False,0.34299787129889264
332,female,63.0,master,True,0.35641229598515717
2557,male,52.0,bachelor,False,0.16653956371499962
799,male,65.0,bachelor,True,0.2991140552123445
2856,female,72.0,master,False,0.48359985797508914
631,male,66.0,phd,True,0.5276785849010576
3208,male,69.0,master,True,0.584763004775399
1225,male,73.0,master,False,0.640110626880728
3768,female,63.0,bachelor,False,0.17488986666496756
2226,male,56.0,master,True,0.39736034213948024
3422,male,52.0,master,False,0.34299787129889264
3312,male,62.0,bachelor,False,0.26373689285705054
4123,male,73.0,master,True,0.640110626880728
3660,male,64.0,bachelor,False,0.28702193945540727
1544,female,60.0,bachelor,False,0.15103892334446495
2154,male,72.0,bachelor,False,0.39104594422161537
1247,male,53.0,master,True,0.35626983351405667
1181,female,55.0,master,True,0.25770248965373954
3155,male,56.0,master,False,0.39736034213948024
2789,female,66.0,master,True,0.3975090893070118
2774,female,63.0,bachelor,False,0.17488986666496756
1080,male,50.0,bachelor,True,0.15095929616627174
818,female,64.0,bachelor,False,0.18347357087035226
3465,male,63.0,bachelor,False,0.2752267047540975
2295,female,65.0,bachelor,False,0.19238034103756027
2186,male,68.0,phd,True,0.5566485306130465
3490,male,58.0,master,False,0.4256229144472507
1722,female,62.0,bachelor,False,0.16662579625131718
3763,male,61.0,phd,False,0.45486538346537797
2009,male,64.0,bachelor,False,0.28702193945540727
344,female,73.0,master,False,0.4981869253070263
3491,male,61.0,bachelor,False,0.2525595965344996
4012,female,65.0,master,False,0.3836163632063194
3129,male,55.0,bachelor,False,0.1922838552408753
3850,female,54.0,master,False,0.2466952446742233
